"","textoComentario","fechaComentario","tituloComentario","puntuacionComentario"
"558","No me gusta el estilo de Gaudí, su estilo es no tener un estilo propio, ser mezcla de otros, el más cercano? Gótico con barroco. 
Porque no me impresionó? El lugar es grande, impone, pero no hay atención al detalle, no se ve amor al...Más","11 de julio de 2019","Imponente pero no impresionante.",5
"559","Espero poder regresar a verla terminada algún día , porque es de otro mundo , cada detalle , cara rincón, toda el arte y la historia , no tiene palabras","10 de julio de 2019","Increible",5
"560","merece la pena visitar esta genial obra de Gaudi. Interesante subir a las torres la vista es increíble. La basílica principal es impresionante por su grandeza entre la luz y los colores. Tampoco perderse la cripta, pequeña y circular en el subsuelo. Allí esta enterrado...Más","10 de julio de 2019","imponente",5
"562","Visitar la sagrada familia fue una experiencia unica, sus imponentes torres, su arquitectura imponen y te hacen sentir muy cerca de Dios nuestro señor.
Invito a visitarla, es sorprendente por dentro y por fuera esta magnifica obra y sus vitrales impresionantes.","10 de julio de 2019","Impresionante",5
"563","Una basílica que la última vez que visite fue hace 20 años y aún no terminan.
Impotente, majestosa y de colores es un icono a Gaudí ... tienen que ir estando en Barcelona.
No dejen de comprar boletos por internet ya que se agotan las...Más","10 de julio de 2019","Algo diferente ",5
"564","Hermosa!! Importante hacer reserva para no hacer la fila!!! Una obra de arte muy particular y llena de luz mágica.","10 de julio de 2019","Espectacular ",5
"565","Iglesia única y moderna. Admirable toda su arquitectura. Realmente sorprendente. Diferente. Antoni Gaudí un distinto en todas sus expresiones","9 de julio de 2019","Única",5
"568","Por fuera es preciosa y puedes pasarte horas observando los detalles de sus fachadas y de sus Torres. Por dentro también es espectacuñar, una arquitectura moderna y colorista. Hay que verla si vienes a Barcelona.","9 de julio de 2019","Sagrada Família",5
"569","Esta inmensa obra de arte es dificil de visitar en su integridad por el gentio que se acumula en su entorno,las colas son interminables.","9 de julio de 2019","Demasiadao visitante",5
"570","No hay que ser fiel a alguna religión para experimentar la grandeza de Dios en esta maravilla arquitectónica fruto de la locura de Gaudí.  Recomiendo ir en día soleado para apreciar la luz de los vitrales. La entrada la tomamos con el paquete que ofrecen...Más","9 de julio de 2019","Sobrecogedor ",5
"572","Es alucinante. Realmente, me quedé sin palabras, tanto al verla por afuera, como por adentro. Vale la pena pagar la entrada con la subida a las torres (se puede bajar por una escalera caracol sin baranda, o si se sufre de vértigo, por el mismo...Más","9 de julio de 2019","No hay palabras para describirla",5
"573","Excelente Lugar para ser visitado.!!! Su Majestuosidad hace una de las visitas más frecuentadas en España.","8 de julio de 2019","La Sagrada Familia",5
"574","Si vienes a Barcelona, tienes que visitar la Sagrada Familia, no puedes simplemente no ir, eso sí... recomiendo comprar las entradas online, ya que la fila para comprarlas en el sitio, es interminable, sobre todo en los meses de Junio, Julio y Agosto (temporada alta),...Más","7 de julio de 2019","Una de las maravillas del mundo",5
"575","Es una obra de arquitectura increíble Desborda los ojos y la imaginación.
No verla es perderse de disfrutar de algo realmente maravilloso.","7 de julio de 2019","Impresionante",5
"578","A pesar de la multitud, visita imprescindible. Monumental, al entrar, el juego de luces de las vidrieres y la altitud y amplitud del espacio te deja sin palabras. Recomendable","7 de julio de 2019","Grandiosa",5
"579","La controvertida continuidad de la obra maestra de Gaudí, una vez fallecido atrpellado en las inmediciones por un tranvía, hay que reconocer que han sido un acierto.Por denntro, lasdiferentes capillas, el oratorio, lasesculturas del escultor J.M.Subirachs le asombran a uno.En el exterior desde la Pza...Más","7 de julio de 2019","GAUDI Y SU GENIO EN EL MAXIMO ESPLENDOR",5
"580","Un lugar mágico. Aunque no sea religioso es emocionante ingresar en sus espacios, descubrir sus claroscuros, sus vitreaux.
La audioguia cumple su rol y es eficiente.
Absolutamente recomendable.
Sacar las entradas con anticipación.","6 de julio de 2019","Imperdible",5
"582","Hacer reserva en la web fundamental la genialidad de Gaudí en su máxima expresión arquitectónica gótica","6 de julio de 2019","Imperdible ",5
"583","Impresionante por fuera, pero aún más por dentro. No deja indiferente. Es unica. Si padeces vertigo no subas a la torre.","6 de julio de 2019","SAGRADA FAMILIA",5
"584","Es la segunda vez que voy y quede maravillada de los avances
Esta muy bien organizada. Si bien es cara la entrada, se ven los resultados","6 de julio de 2019","Maravillada ",5
"585","Hermosa Catedral, hermosa estructura, te quedas horas mirando cada rincón de su fachada. Imprescindible su visita.","6 de julio de 2019","Bellisima !!",5
"588","Imponente, una obra de arte admirable para quienes somos católicos y también para quienes no creen. No te la podés perder!!","6 de julio de 2019","Imponente!!",5
"589","soy cordobés y no se paga para entrar en la Mezquita.... hay los catalanes si.... patético... a parte de los chorizos carteristas... a tener muy muy encuenta.","5 de julio de 2019","pagar por entra?",5
"590","Es mejor hacerla con visita guiada. El acceso es bueno para todas las edades. Visitarla en el mes de mayo te encontrarás que no hay mucha cola y mejor comprar las entradas antes.","5 de julio de 2019","Espectacular ",5
"592","Esperaba con ansias la visita a esta maravillosa catedral y quede encantada.Saque por internet las entradas y no espere nada.Si todavia no esta terminada y despierta esta admiracion,no quiero imaginar cuando se termine.Espero vivir para verla.Cantaron el Ave Maria y fue un momento magico junto...Más","4 de julio de 2019","Alucinante",5
"593","Muy bello su diseño. Quede maravillada por dentro su arquitectura es impresionante también.
Voy a regresar antes de viajar","4 de julio de 2019","Encantada con esta maravilla",5
"594","Es un must de Barcelona. La historia de la construcción del templo, de sus diferentes partes y evolución son alucinantes. Llegamos tarde para la visita normal pero tuvimos la inmensa suerte de poder acceder a la cripta porque era horario de culto y estaba a...Más","4 de julio de 2019","Visitamos la cripta",5
"595","es una catedral espectacular. pero me parece carisima la entrada, para que ves, y el tumulto de gente. ademas, llevan años terminando las obras y no las terminan.","4 de julio de 2019","visita obligada",5
"598","Una visita obligada si te gustan los monumentos, iglesias y la historia. es imponente ingresar allí y ver todos los detalles en que Gaudí pensó al momento de construirla. Solo la vista ya te va a llamar la atención, pero si te explican ya sea...Más","3 de julio de 2019","Excelente visita!",5
"599","Una obra de Gaudí que es el mejor icono de Barcelona,grandioso  y que hay que visitar.especialmente el interior.
No obstante creo que la vision general desde el exterior es bastante caótica a dia de hoy,ya que se entremezclan fachadas antiguas proyectadas por Gaudi,fachadas nuevas proyectadas...Más","3 de julio de 2019","Un edificio espectacular",5
"600","La más bella obra arquitectónica de Barcelona. Hay que visitarla con sol ya que, al cruzar por las cristaleras, se reflejan luces de colores en el interior. Es precioso, Gaudí pensó en muchas cosas al diseñar los planos. Merece la pena que te expliquen la...Más","3 de julio de 2019","Sagrada Família ",5
"602","Sin dudar alguna un lugar mágico! Fuimos con mi hermano y nos gustó mucho! 
Ah si compras los boletos por la web es más económico.","3 de julio de 2019","MAGICO",5
"603","Maravillosa.perfecta para verla en familia en un dia precioso.no se cansa uno de admirarla.valio la pena.volvere","3 de julio de 2019","Preciosa",5
"604","La inglesia de Sagrada famillia es un lugar que todo el mundo tiene que visitar. Senor Gaudi ha dado lo maximo de arquitectura y es una inglesia que nunca vamos a encontrar algo parecido..100% recomendado!!!","3 de julio de 2019","Sagrada familla",5
"605","Creo que es el mejor y mayor monumento que he visto nunca.
Además Le he visto crecer con los años. Desde que en los años 70 estaba prácticamente abandonado hasta hoy.
Visita obligada!","3 de julio de 2019","Espectácular",5
"608","es importante bucear en todas las obras del genial Gaudi. 
cada ves que vuelves a visitarlas, descubres cosas nuevas y resulta emocionante.","3 de julio de 2019","Imprescindible la visita. Gaudi genial como siempre",5
"609","Hermosa, majestuosa y muy buena explicación. Volveremos!!! Toda Barcelona es una maravilla.y entrar a la sagrada familia es un deleite, es increíble y ya queremos volver.","3 de julio de 2019","Espectacular",5
"610","Ha sido toda una experiencia mistica no solo por la inmensidad de estar dentro de esta catedral única y disfrutar de su magnifica arquitectura, sino también por la visita al museo y otras dependencias que te lleva a entender la personalidad y forma de vivir...Más","3 de julio de 2019","Toda una experiencia mistica",5
"612","Muy interesante hacer la visita completa con audio guía. Siempre hay mucha gente pero merece la pena hacer la visita. Primera hora de la mañana o ultima de la tarde ideal, pero tener en cuenta que para hacer la visita completa hace falta un mínimo...Más","3 de julio de 2019","Impresionante",5
"613","Vivo en Barcelona y algún fin de semana voy con mi hijo de 4 años a ver la Sagrada Familia, y le encanta!! Es una visita rápida que seguro que volveremos a repetir muchísimas veces. 

El interior solo lo vi una vez y me pareció...Más","3 de julio de 2019","En bicicleta",5
"614","Es, de lo que he visto, la obra de arquitectura mas maravillosa. Más que una basílica es una obra de arte que emociona.
Está en construcción, con algunas interrupciones desde hace décadas,","3 de julio de 2019","Maravilla",5
"615","Habia visitado la Basilica en 1995 y me parecio fantastico pero medio marron. No se veia bien nada. Ahora la vimos restaurada en parte y fue increible, los colores, las frutas, las estatuas con su diseño de lineas rectas y esteticas, nos parecio increible.","2 de julio de 2019","Fabuloso",5
"618","El edificio es precioso y se ve el avance en su construcción pero...
Hay tantos turistas que no puedes disfrutarla. Es casi imposible andar por las aceras.","2 de julio de 2019","Gentrificación.",5
"619","El lugar más hermoso que he visitado, junto con la Alhambra en Granada. Vale la pena recorrer cada rincón de la Sagrada Familia.","2 de julio de 2019","Barcelona es Gaudí",5
"620","Hermoso lugar, toda persona que visite Barcelona tiene que conocer la Sagrada Familia,
Puedes contratar audio guía que para mi gusto es la mejor forma de conocer los lugares ya que vas a tu tiempo.
no olvidar reservar tus boletos con anticipación.","2 de julio de 2019","Compra tus boletos por internet",5
"622","Taller muy recomendable para los niños. Visitas la Basílica y realizas un taller para niños en familia decorando huevos de Pascua. Sin duda si hay algún otro taller en Navidad volveremos.","2 de julio de 2019","Visita y taller de huevos de Pascua",5
"623","Ir a Barcelona es un placer. Esta iglesia es Imperdible. Es simplemente Magnifica. Deben sacar tiempo para admirar cada detalle y regresar sin falta a ella.","2 de julio de 2019","Imperdible. Magnifica.",5
"624","Una de las cosas que que mi madre no quería dejar de visitar. Y no está mal pero con tanto turista y la obra en construcción, la verdad que no vale la pena hacer una hora de espera para esto.","2 de julio de 2019","Una obra con muchos turistas",5
"625","Simplemente maravilloso!!!
Es uno de los símbolos de la ciudad Condal y cuando la ves entiendes porqué. 
Desde fuera ya impacta, pero recomiendo ver su interior. Cada rincón es impresionante.  No te dejará indiferente.  Recomiendo subir hasta las torres y disfrutar de unas maravillosas vistas...Más","2 de julio de 2019","No dejes de visitar esta joya de la arquitectura",5
"628","Si lo que te gusta es la arquitectura,y Gaudí uno de sus referentes para ti,no debes dejar de visitarla.
Todo el exterior es fantastico pero el interior merece la pena sobre todo los dias soleados cuando los rayos entran a traves de las vidrieras de...Más","2 de julio de 2019","Merece la pena",5
"629","Es un monumento hermoso
Donde la inmensidad del edificio acongoja el alma
No creo llegar a los cien caracteres como minimo. Esto es algo que deberian solucionar la gente de tripadvisor","2 de julio de 2019","fuimos solos",5
"630","Muy recomendable. No se puede decir que has visitado Barcelona, si no pasas, sin prisas, por la Sagrada Familia","2 de julio de 2019","Lo impresionante de los trabajos de construcción",5
"632","Realmente de los lugares más extraordianrios y sobrecogedores que he conocido. Las luces, los reflejos, las formas. Cada rincón es una fotografía imperdible. Gaudí un genio de la creación sin límites.","2 de julio de 2019","Extraordinario",5
"633","Magnífico templo ... majestuosamente se alza hacia el cielo. Obra maestra de Gaudí y lugar de obligada visita.","2 de julio de 2019","Sagrada familia",5
"634","Vale la pena con guía. Es una experiencia única para disfrutar. Apto para cualquier edad...para los peques hay cuadernos-libros que se pueden leer previamente para preparar la visita.","2 de julio de 2019","Única! Impresionante!",5
"635","Es una de las visitas obligadas cuando vienes a Barcelona. Os recomiendo comprar la entrada por internet para evitar las colas.","2 de julio de 2019","Espectacular!",5
"638","Buena visita guiada, detallada, a pesar de la cantidad de visitantes se logra seguir con atención. Recomiendo comprar en la web de sagrada familia","1 de julio de 2019","Buena visita guiada.",5
"639","Un lugar bello mágico un espectacular contraste entre la parte restaurada y la parte original de un aroma a nostalgia si se debe quedar en el deterioro pero original o la belleza de la reconstrucción y sus bellos colores nuevos","1 de julio de 2019","Paseo prefería",5
"640","la sensacion que se vive dentro de la Sagrada familia es indescriptible . Para quien es creyente tiene seguramente un valor adicional , pera los que van a aprecian una joya de la arquitectura van a quedar extasiados . sigiero buscar un horario donde haya...Más","1 de julio de 2019","sublime",5
"642","Es obligado, verla por dentro y por fuera, vale la pena pagar la audio guía para poder enterarte de todos loa detalles, IMPRESIONANTE!!!  preparate para ver una obra arquitectónica nunca vista!!!","1 de julio de 2019","Es un paso obligado por Barcelona!",5
"643","Si vienes a BCN, no te lo puedes perder.

Dos consejos:

- Compra la visita guiada. Son solo 2€ más y merece la pena. Te enterarás de curiosidades y de cómo piensan acabar el proyecto.
- Véte al parque que tienes detrás de la fachada...Más","30 de junio de 2019","Un sueño hecho realidad",5
"644","La catedral es imponente. Es una obra de arte... sólo que la vimos de afuera. Para ingresar hay que pagar. Lo mínimo €17 x persona, que ya estaba “agotada” y la única forma de acceder a los tickets es x internet. Me pareció demasiado comercial;...Más","30 de junio de 2019","Hermosa pero no pudimos entrar",5
"645","Llevo toda la vida en Barcelona y aún no había entrada en la Sagrada Familia, sólo la había visto por fuera. La verdad que es impresionante, tanto por dentro como por fuera. Las explicaciones de la audioguía  son muy buenas y te hacen estar atenta...Más","30 de junio de 2019","Impresionante esta basílica/ obra de arte",5
"648","Una hermosura por fuera pero sobre todo adentro. Es un regalo placentero para todos lis sentidos. Una hermosura sublime. Gaudi un genio que ha dedicado su vida a construir hermosos edificios y esta basilica es impresionante💕😍","29 de junio de 2019","Maravillosa. Experiencia unica para todos los sentidos. Emocionante❣️",5
"649","En cuanto a lo que es arquitectura es imponente y hermosa. Pero si no te atrae la arquitectura ni la religión no vale la pena ir. Esta algo lejos de lo que es la zona más turística de Barcelona. Pero el metro te deja en...Más","29 de junio de 2019","Muy linda ",5
"650","Compra tus entradas con 2 o 3 días de anticipación, procura ir o temprano en la mañana o por la tarde los vitrales son hermosos a esas horas!","29 de junio de 2019","Fascinante la visita!",5
"652","Inmenso 
Increíble obra 
No hay palabras que lo puedan calificar correctamente. 
Gaudi ❤️icono de la cultura española","28 de junio de 2019","No hay palabras para describirlo ",5
"653","Muy bonita, llena de turistas, un lugar para visitar y conocer super interesante la historia asi que lo podes perder","28 de junio de 2019","Genial",5
"654","Visitar la sagrada familia siempre es motivo de admiración,es claro que nunca la terminarán, se acabaría el encanto,pero es hermosa. Justo el día de nuestra visita,habíamos comprado las boletas con bastante anticipación,llovió y por rsmyo no pudimos subir a las torres, fue una gran tristeza","27 de junio de 2019","Fantástico",5
"655","Maravillosa visita. El guía, Marcel, logró transmitir su pasión por el genio de Gaudí. Disfrutamos cada minuto. Compramos los tickets online y salimos muy satisfechos.","27 de junio de 2019","Imperdible! Una obra que ha superado el tiempo y la adversidad",5
"658","Visite La Sagrada Familia hace 2 semanas y todavia estoy encantada con todo lo que vi y vivi alli! Cada detalle, cada historia y diseño son de no creer... Experiencia que claramente planeo volver a hacer cuando vuelva a visitar España. Les recomiendo parar en...Más","26 de junio de 2019","Experiencia de no creer!!",5
"659","Es una obra maestra , cuando finalice la construcción será una de las maravillas del mundo.
Para mi es un edificio de una arquitectura impresionante .","26 de junio de 2019","Espectacular🎉",5
"660","Es precioso.... magnífico.

Pero la visita mejoraría muchísimo con algunos paneles informativos explicando qué hay dentro.

También hay algunas actitudes que deberían controlarse, no es normal que se permita a una persona asiática que se descalce en un templo.","26 de junio de 2019","Eché en falta algo de orientación",5
"662","Mi iglesia favorita después del Baticano, una joya De la Iglesia Católica.  Muy bien organizadas las horas de visita, si vienes en junio reserva con tiempo.","26 de junio de 2019","Espectacular ",5
"663","En mi opinión, aunq este siempre en refacción es la mejor de todas las iglesias y/o catedrales del mundo
Me parece hermosa por donde se la mire
Sacar entradas x la web es una buena alternativa
Hay que tener muchísimo cuidado de los carteristas!","25 de junio de 2019","La mejor de todas ",5
"664","Hace cinco años que la visitamos,y cada vez que volvemos nos srprendemos gratamente,no creo que se pueda explicar con palabras lo que es la sagrada familia,a mi me encantan las figuras representando la pasion,son maravillosas.
Inigualable!!!!!!","25 de junio de 2019","Aplausos a Gaudi",5
"665","Muy bonita. La cola algo desesperante pero
Muy bonita. Desde que estuve la ultima vez se ha adelantado mucho las obras.","25 de junio de 2019","Sagrada familia ",5
"668","Hicimos la visita guiada con ascenso a la torre. Nos gustó por lo distinta que es de las iglesias que conocemos.","24 de junio de 2019","Hermoso lugar",5
"669","Es imponente y se puede acceder a ella y verla por dentro, no lleva mucho tiempo la entrada esta bien organizada, se puede sacar previamente online.","24 de junio de 2019","Muy linda!",5
"670","Una joya arquitectónica, deslumbra por fuera y maravilla una vez que se ingresa. Recomiendo visitarla de tarde ya que el impacto del sol sobre sus vitrales es algo indescriptible.","24 de junio de 2019","DESLUMBRANTE",5
"672","es una experiencia buena ya que impresiona mucho ver la majestuosidad de la obra. y sus alrededores.","24 de junio de 2019","para no perdérselo, impresionante construcción.",5
"673","A pesar de sacar las entradas por internet para evitar las colas, estas son ineludibles porque se colapsa todo. Si te toca un día de lluvia es horroroso porque no tienes dónde meterte hasta que llega tu hora de entrar. Luego la catedral es una...Más","24 de junio de 2019","Precioso y colapsado",5
"674","Una joya de la arquitectura mundial. Aunque no se profese la religión, la visita es obligada, incluída las torres","23 de junio de 2019","Visita Obligatoria",5
"675","Es linda, una idea de arquitectura rara y apasionada! Ojalá La terminen así Gaudí puede aplaudir desde el cielo! 👏🏻👏🏻👏🏻","23 de junio de 2019","Estaba en construcción aún",5
"678","La majestuosa catadral de Barcelona es uno de los sitios emblematicos q se debe visitar estando alla, muy masificado pero sitio q se debe conocer y que ojala pueda volver ya termida del todo ya q se pierde parte de su encanto con las obras....Más","23 de junio de 2019","Emblema de Barcelona",5
"679","Sin dudas visitar. Hacer la visita autoguiada. Muy buena. Es magica la historia de Gaudi. 100% recomendando","23 de junio de 2019","Sorprendente",5
"680","Siempre la visitaré cada vez que voy a Barcelona. Al estar en construcción cada vez hay algo nuevo. Recordemos que es de los pocos grandes templos cristianos que están actualmente en construcción.","23 de junio de 2019","Indispensable",5
"682","Por fuera es bonita pero el interior es maravilloso, aconsejo la audioguia, lo explica todo genial y se ve y se disfruta de forma diferente, recomendable 100%","23 de junio de 2019","Maravillosa",5
"683","Sin duda a nadie dejará indiferente la Basílica de la Sagrada Familia, cuánto detalle, cuánto amor por hacer este edificio que dice tanto. Recomiendo coger la audioguía para no perderse ni un detalle de lo que el edificio esconde.","23 de junio de 2019","Impresionante",5
"684","Poco que decir de uno de los monumentos mas visitados del mundo. Imprescindible visitarlo. Espectacular y original templo, al que le va quedando menos para estar acabado. Como suele ser habitual en monumentos tan espectaculares, la única pega es la masificación. Aun así, merece la...Más","22 de junio de 2019","VISITA OBLIGADA",5
"685","Es una basílica católica diseñada por el arquitecto Gaudí, es una obra maestra modernista, es un proyecto que continúa en construcción. Compramos las entradas con anticipación en la página oficial por internet, respetan el horario de entrada.","21 de junio de 2019","Impresionante",5
"688","Si bien, lleva muchos anos de construccion, es una obra asombrosa. lo mas impactante es la iluminacion de los ventanales en el interior. La diferencia de todas las que he visitado","20 de junio de 2019","Deslumbrante obra de Gaudi",5
"689","Es hermoso este lugar. Impresiona el nivel de dedicación y ""locura"" que tuvo Gaudi para diseñar este lugar.

Imagine estar allí mientras el coro estuviera presentándose y se me pusieron los pelos de punta.","20 de junio de 2019","Majestuoso",5
"690","una arquitectura de ensueño, o de castillo de arena, como si jugueteáramos con arena mojada para llegar a la torre mas alta.","19 de junio de 2019","maravilla inconclusa",5
"692","No tengo palabras para describirla. La Sagrada Familia es, de lejos, el monumento más bonito e impresionante que he visto en mi vida. La audioguía es fabulosa, entré de lleno en la atmósfera que creaban. Llevaba toda la vida queriendo verla y ha superado mis...Más","19 de junio de 2019","Impresionante y emocionante",5
"693","Realmente valió la pena pagar la entrada y ver la Iglesia por dentro. El color que generan los vidrios es subrealistaa. Una maravilla de la arquitectura y del imaginario de Gaudí.","18 de junio de 2019","Lo más lindo que haya visto en Iglesias",5
"694","Impactante ,quedé maravillada .La guía nos explicó que estará terminada en 2016 ,buena excusa para regresar ...Altamente recomendable","18 de junio de 2019","DESLUMBRANTE",5
"695","Muy recomendable acudir con guía o audioguia para poder disfrutar del contexto y las explicaciones que permiten apreciar la momunental obra que soñó y comenzó Gaudí.
Es aconsejable sacar las entradas por Internet, no hace falta imprimirlas, leen el código de barras desde el móvil....Más","18 de junio de 2019","Emociona a las lágrimas ",5
"698","Imperdible 
La obra de Gaudí es increíble 
El manejo de los colores a través de los vidrios es una experiencia hermosa","17 de junio de 2019","La Sagrada Familia",5
"699","Excelente joya del modernismo catalán. La basílica es completamente adaptada para personas con movilidad reducida. Desde que llegan te dan un trato amable y prioritario. La salida, se reLiza por la parte de atrás De la Iglesia, hay una rampa muy empinada por lo que...Más","16 de junio de 2019","Excelente lugar, completamente accesible en silla de ruedas ",5
"700","Las fotos no le hacen justicia. el nivel de detalle y la calidad de la creación artística dan cuenta de un lugar que no te podes perder cuando visitas Barcelona. La belleza arquitectónica en su máxima expresión.","16 de junio de 2019","Imperdible",5
"702","Impresionante es importante comprar los boletos en línea pues el mero día no hay. La visita dura como 1.30 y es importante la audio guía","16 de junio de 2019","Visita Sagrada Familia ",5
"703","Es realmente maravillosa, no solo en su estructura sino también en sus símbolos, es simétrica, llena de sentido. 
Con el audioguia es suficiente, no olvide llevar audífonos","16 de junio de 2019","Impresionante",5
"704","Es una experiencia unica y s even los avances de esta mino mental obra del hombre. Es inigualable y no s epouede dejar de visitar","16 de junio de 2019","Vacaciones en familia",5
"705","Está , Basílica es de los mejores sitios históricos para visitar. No se la deben perder.Muchos años de Historia en un país maravilloso!!","16 de junio de 2019","Vacaciones de Familia ",5
"708","No me canso de visitarla en cada uno de mis viajes, siempre me sorprende algo nuevo, algo que estaba ahí y que no habia visto antes jejeje","15 de junio de 2019","Siempre bella",5
"709","Simplemente es espectacular, todo el que llega queda atónito, perplejo, casi sin respirar ante tan maravillosa construcción. Ojalá el ser humano se dedicara a construir y no a destruir. Tantos detalles parecerían que recargan la majestuosidad de obra, sin embargo, no es así, cada detalle...Más","15 de junio de 2019","Visita propia",5
"710","Es increíble que en el siglo XXI se sigan construyendo espectaculares recintos como este. Una auténtica obra de arte y visita obligada siempre que vienes a BCN, porque las obras adelantan a ojos vista y cada vez hay algo nuevo. Aunque está un poco masificado...Más","14 de junio de 2019","Obligatoria",5
"712","Excelente visita por su historia y estructura, ideal comprar entrada con anticipación y no omitir el audio guía que cuenta los detalles de la estructura. Su personal interno dentro de la Iglesia no era muy amable.","14 de junio de 2019","Impresionante",5
"713","otra de las maravillas arquitectónicas del gran arquitecto A. Gaudi. Se debe visitar con o sin guía turístico.
Lugar dónde vivía el mismo Gaudí...y desde donde salió para visitar y seguir las obras iniciadas en la construcción de la Pedrera...y por lo cual fue atropellado...Más","14 de junio de 2019","a ""must "" when ever visiting Barcelona.",5
"714","Gaudí se inspiró en la creación divina para pensar en la sagrada familia. Cada uno de sus tres frentes tiene peculiaridades que no deben dejar pasar","14 de junio de 2019","Bella",5
"715","Un icono de Barcelona, sin Duda alguna una visita obligada! Si verla por afuera es espectacular por sus múltiples detalles por dentro es mucho mejor!! Te recomiendo comprar las entradas en la página oficial y en horas de la tarde , te evitas la enorme...Más","13 de junio de 2019","Simplemente una obra de arte!",5
"718","Impresionante edificio modernista. Previsión de ser finalizada en 2026, es la obra cumbre de Gaudí. Solo su exterior ya impresiona, así que con su interior ya es una culminación. Toda una experiencia ésta visita, a pesar de ser, en comparación con cualquier otra ciudad tanto...Más","13 de junio de 2019","Genial",5
"719","Visitar la catedral de la Sagrada Familia en Barcelona, es una visita obligada para el turista.- El arquitecto catalán Antonio Gaudi inicio la obra en el año 1882, la cual no se a terminado, y son varios las gigantescas grúas en funcionamiento.- Es una demostración...Más","12 de junio de 2019","Impresionante Edificio.-",5
"720","Creo que es la obra maestra de diseño de Gaudí - diseñador de grandes obras en Barcelona - construída a fines de 1800.  Continúa en obra en forma permanente.  Tiene varias torres con detalles esculturales hermosos.  Recomiendo sacar las entradas por internet y con guía...Más","11 de junio de 2019","Inmensa , bella y cubierta de detalles arquitectónicos.",5
"722","Digna de ser visitada.
Sin audio guía fue rápida el recorrido, aunque podes ponerte cerca de grupos y escuchar explicación de lo que ves .
La entrada es en el horario puntual.","11 de junio de 2019","Bella",5
"723","Sacar entradas con un día de anticipación sin falta!! Las entradas se acaban y hay horario definido para el ingreso según tu entrada. He visitado este lugar en 2000, 2006 y ahora. Las primeras veces no pude apreciar lo que es hoy, el avance y...Más","10 de junio de 2019","Excelente",5
"724","Imponente, majestuoso. Muy bien organizado. Si o si comprar la entrada por internet con anticipación y EN LA PÁGINA DE LA SAGRADA FAMILIA.
Si viene a Barcelona no puede dejar de visitar este lugar.","10 de junio de 2019","Está todo dicho",5
"725","Aún si no se es religioso admirar esta arquitectura y todo lo que rodeó su construcción amerita enormemente visitarla. Es decir hay que dedicarle unas buenas horas.","10 de junio de 2019","Arquietectura",5
"728","Una maravilla q aun  sigue en contruccion, Lamentablemente no pude entrar porque llegamos tarde pero lo q se pude apreciar de afuera me facino toda su contruccion","10 de junio de 2019","VIAJE 2019",5
"729","Maravillosa basílica. Muy impresionante, imprescindible en cada visita a España. Lo único que no nos gustó es que está aun sin finalizar.","10 de junio de 2019","Modernismo",5
"730","Es una lástima que no alcanzamos a comprar entradas para los días que hemos estado en Barcelona! 
Nos hubiera encantado entrar pero nos tocó quedarnos con las ganas! 
Pues las entradas hay que comprarlas vía web con anticipación, también las puedes comprar directamente ahí, pero...Más","10 de junio de 2019","Sin duda una obra de arte magistral ",5
"732","Podemos discutir si la ampliación guarda la filosofía de su creador, podemos discutir si las esculturas de nueva planta son adecuadas, podemos discutir lo que queráis, pero su interior es de una belleza incomparable","9 de junio de 2019","No te lo pierdas",5
"733","Si vas a Barcelona no te puedes perder la visita a la Sagrada Familia. Gaudí hace un trabajo muy detallista y con un juego con la luz que entra por los vitrales. Vale la pena pedir audioguía porque de lo contrariopierdes muchoa detalles","9 de junio de 2019","Impresionante Iglesia",5
"734","Magnifica obra de a Antonio Gaudí. Visita obligatoria en Barcelona. No puedes venir y no ir a verla.","9 de junio de 2019","Impresionante ",5
"735","Una experiencia espectacular, visita con guía, que fue algo más que amena. Maravillosa la basílica y la guía profesional amena y entretenida.","9 de junio de 2019","Maravillosa",5
"738","La iglesia más diferente que verás en tu vida! Además tiene dos parques al lado para contemplarla tranquilamente desde fuera.","9 de junio de 2019","Visita obligada",5
"739","Templo católico que es obra del arquitecto Antoni Gaudí.  Se empezó a construir en 1882.  Es un sitio sencillamente fascinante.  Conviene reservar un tour guiado si es la primera vez que vas.  Nosotros hicimos eso. Vale la pena porque te ayuda a contextualizar el templo....Más","9 de junio de 2019","Fascinante templo",5
"740","Impresionante, tanto el exterior como el interior son impactantes. Obra digna de ver. Visita obligada si estás en Barcelona","8 de junio de 2019","Sagrada Familia",5
"742","Totalmente recomendable ,, algo caro pero vale la pena visitarla !! He estado en dos ocasiones y he podido ver la diferencia , realmente ahora está muy bonita !","7 de junio de 2019","Increíble",5
"743","Es muy linda por fuera, linda obra de Gaudí aún en construcción.. igual no entramos mucha gente en la fila2","7 de junio de 2019","Visita",5
"744","He recorrido muchas catedrales y muchas iglesias no solo en España también en Europa pero viviendo en Barcelona es la primera vez que visitaba la Sagrada Familia y lo mejor que he visto recomendable 100 por 100 es una maravilla","7 de junio de 2019","MARAVILLOSA ",5
"745","una joya arquitectonica tanto por fuera como por dentro. monumento imprescindible en un viaje a esta hermosa ciudad.","7 de junio de 2019","EXCEPCIONAL",5
"748","Es una parada que se tiene que hacer en Barcelona, ojo que los tickets se sacan por internet y días antes, porque la demanda es alta!
Vale la espera!! es hermosa","7 de junio de 2019","Impresionante!!",5
